0.0 262144000000 0.0
0.05 238236697180 0.8249984755557666
0.1 217480321572 1.069273867482408
0.15 199348608320 1.2102742224990148
0.2 183423442084 1.3009308419896688
0.25 169368158600 1.3567676020029882
0.3 156906596408 1.3990069327822428
0.35 145814895592 1.4278884496467676
0.4 135906813356 1.4507812172689645
0.45 127026548108 1.4635257920694331
0.5 119043539540 1.4744420666582554
0.55 111847427260 1.4830569751142935
0.6 105344077556 1.4902237631947322
0.65 99453185756 1.4968187956364931
0.7 94106882292 1.5032924994129868
0.75 89243757312 1.5073115497455878
0.8 84812170692 1.5111458146841015
0.85 80767525788 1.5159618326436666
0.9 77070087192 1.5205857277214148
0.95 73683671928 1.5238035415185904
1.0 70579483136 1.5273151747259386
1.05 67728452312 1.5321942253868894
1.1 65107825856 1.5353116497423893
1.15 62695511372 1.5389289807922013
1.2 60472906680 1.5421459556057993
1.25 58422581968 1.5466150060302544
1.3 56529218448 1.5485228942221396
1.35 54779004532 1.551442913613599
1.4 53159137968 1.552901927208354
1.45 51659121200 1.5556898175183063
1.5 50268436108 1.5583567074703366
1.55 48978931208 1.5610251709323855
1.6 47780906840 1.5633994159590787
1.65 46667023784 1.5655143315526747
1.7 45631217168 1.5677609512337654
1.75 44667513620 1.5719389403879838
1.8 43769532988 1.5749604602450047
1.85 42932571752 1.5783984443556636
1.9 42151574164 1.5806371856114048
1.95 41422040332 1.583525059154366
2.0 40740846492 1.584937762236043
2.05 40103930468 1.5854708347862791
2.1 39508001228 1.5876457179439714
2.15 38950117604 1.5901166471301473
2.2 38426950412 1.591146656717595
2.25 37936562992 1.5924997910502925
2.3 37476173376 1.5947783131964905
2.35 37044018068 1.597178901745621
2.4 36637835400 1.5984409127000758
2.45 36255963364 1.598869978598907
2.5 35896941864 1.6011179444247892
2.55 35559405768 1.603077350659267
2.6 35240795124 1.6040419422732204
2.65 34939942700 1.6048247079610962
2.7 34656647932 1.6067933281572162
2.75 34389142368 1.607644131579538
2.8 34136603032 1.60888681084928
2.85 33897879064 1.6090012923991734
2.9 33671713312 1.6103669714706015
2.95 33457676300 1.6126976503653563
3.0 33255005760 1.6135148180003662
3.05 33062455232 1.6138895025661726
3.1 32879807860 1.6153271695224622
3.15 32707599428 1.6156254723208066
3.2 32543100348 1.6166096397558594
3.25 32386652160 1.6172024882377911
3.3 32238389928 1.6173812963940861
3.35 32096772668 1.618009816239892
3.4 31962405356 1.6198536063334532
3.45 31834350048 1.6213782190204085
3.5 31711997960 1.6213166722655303
3.55 31595484744 1.622710222905802
3.6 31483813200 1.6231531197622833
3.65 31377270976 1.6244387217455867
3.7 31275558736 1.6260581784976524
3.75 31177946688 1.6265218053530581
3.8 31084964096 1.6281187980134548
3.85 30995798808 1.6289245635438858
3.9 30910315348 1.62984120226534
3.95 30827667076 1.629928802981507
4.0 30748641112 1.6312966617794753
4.05 30672756904 1.6310343578198572
4.1 30600046692 1.6317372903785663
4.15 30530540932 1.6311230396684782
4.2 30463674304 1.6310998171583924
4.25 30399140888 1.631733933364108
4.3 30336670892 1.6323249786659433
4.35 30277004224 1.6318467043324107
4.4 30219701164 1.632824208742067
4.45 30163537776 1.6340048005067564
4.5 30109858292 1.6350909010263635
4.55 30057872616 1.6353501039075895
4.6 30007710892 1.634698522801993
4.65 29959542688 1.6334395480676078
4.7 29913035848 1.6336060728048887
4.75 29867539244 1.6344870946518708
4.8 29823868420 1.6350548059750274
4.85 29781420820 1.6353597789035763
4.9 29740609036 1.6360588262071298
4.95 29700918544 1.6368338159242553
5.0 29662587132 1.6383031523459097
5.05 29625074008 1.6390427851843756
5.1 29588883392 1.6397114965505972
5.15 29553538680 1.6407234219116618
5.2 29519855004 1.6412589411421752
5.25 29486820776 1.641716565040577
5.3 29455200516 1.642144371808689
5.35 29424018492 1.6422667628520595
5.4 29394212352 1.64177538169199
5.45 29364754892 1.6408550646230726
5.5 29336043916 1.6401869549455892
5.55 29308536596 1.6419730728793989
5.6 29281721168 1.6415552477930897
5.65 29255744212 1.6416665502976922
5.7 29230325952 1.641834040265993
5.75 29205425564 1.6421009190013616
5.8 29181054372 1.6436070971585708
5.85 29157228492 1.64438390203506
5.9 29134407924 1.644278280444718
5.95 29111977932 1.645744184795374
6.0 29090504332 1.6465279825398564
6.05 29069167552 1.6476391303461944
6.1 29048251104 1.6462677394886722
6.15 29027759816 1.6461247036680215
6.2 29008075652 1.6464404868694182
6.25 28988927968 1.6461434952433682
6.3 28969625992 1.6477716254040493
6.35 28951175500 1.6474194391410464
6.4 28933094180 1.645943193995172
6.45 28915675528 1.647366871480257
6.5 28898967892 1.6468741910558273
6.55 28882211840 1.6456931174633112
6.6 28865105536 1.6459224622109971
6.65 28849734820 1.6469410016469401
6.7 28834041220 1.647460213910398
6.75 28818249508 1.6458942387886448
6.8 28803154424 1.6459678942380611
6.85 28788094628 1.647474103226589
6.9 28773927476 1.6470047325357686
6.95 28759733120 1.6482593918114363
7.0 28746330024 1.6475499261372442
7.05 28732541824 1.64725017167167
7.1 28719274764 1.6472567361682202
7.15 28706603284 1.6472804442125895
7.2 28693780712 1.6472844611548678
7.25 28681392500 1.6485199079813049
7.3 28669167680 1.6480603849450757
7.35 28657509240 1.6488471565814147
7.4 28646165140 1.64878305036936
7.45 28635462416 1.6496303697969106
7.5 28624464752 1.650353158137854
7.55 28613608488 1.6486367552647723
7.6 28602755948 1.650011346077313
7.65 28592339928 1.6501967602350598
7.7 28582181052 1.6513271409299846
7.75 28572086292 1.651342520570976
7.8 28562282464 1.6509818346604535
7.85 28553675936 1.6497707762484515
7.9 28543633460 1.6499716287937107
7.95 28534361948 1.650422086189828
8.0 28525433004 1.6504186992784728
8.05 28517243736 1.6487801628010146
8.1 28508104620 1.649490322840915
8.15 28499753712 1.6480698707319161
8.2 28491186380 1.6493642796547565
8.25 28482852732 1.649055515800897
8.3 28474440692 1.6501771580668858
8.35 28466595096 1.6504753846428544
8.4 28459125580 1.6500574624807982
8.45 28451327836 1.6499714385043098
8.5 28443750104 1.6494518618179779
8.55 28435880044 1.6494515832729606
8.6 28428747516 1.6496205245371922
8.65 28422121448 1.648880442191171
8.7 28415284292 1.6489850930897378
8.75 28408717080 1.650982269520514
8.8 28401943816 1.6510984346061017
8.85 28395540632 1.650967826673149
8.9 28389013540 1.6499637921937536
8.95 28382851208 1.6504636192209283
9.0 28377038232 1.6507711003227923
9.05 28370770228 1.6513776621642535
9.1 28365036336 1.651049411066134
9.15 28359233228 1.6520795757551607
9.2 28352974984 1.6536738865967997
9.25 28347672180 1.652437363613807
9.3 28341789656 1.6513910185452263
9.35 28336482772 1.6516822018214676
9.4 28331374772 1.6511414050284887
9.45 28326487964 1.6502210334437035
9.5 28321321992 1.6498119532286362
9.55 28316387980 1.6517031963264401
9.6 28310910868 1.6518237129618256
9.65 28305976492 1.6523305807070352
9.7 28301405344 1.6513879868445707
9.75 28296891940 1.651321180607684
9.8 28291698692 1.6513473619090753
9.85 28286738104 1.6530133302686962
9.9 28281672460 1.6524806517974395
9.95 28277128376 1.6516459825984762
10.0 28272297620 1.6523404599963127
10.05 28267859256 1.6520475763280467
10.1 28263625068 1.6514990491605195
10.15 28259738376 1.6511778291872536
10.2 28255309372 1.6516622075908374
10.25 28251857720 1.6520627671278103
10.3 28247357696 1.651066387749775
10.35 28243571568 1.652875556892103
10.4 28239592728 1.6534855848205383
10.45 28236037048 1.6539942290193945
10.5 28232507036 1.6528507615375567
10.55 28228719708 1.654081688819383
10.6 28225595840 1.6547019278366193
10.65 28222246000 1.6533665598777838
10.7 28218640944 1.6536578573450211
10.75 28214967796 1.6532174282673389
10.8 28211394592 1.6539787583656371
10.85 28208521648 1.6543117175820867
10.9 28205693124 1.6544664413880261
10.95 28202316372 1.6549600565764973
11.0 28199400328 1.6555987261006966
11.05 28195615476 1.6568330425078022
11.1 28192550044 1.6566056326190775
11.15 28189341488 1.6567033020173991
11.2 28186561772 1.6572983362754046
11.25 28184173108 1.6589938048798936
11.3 28181052540 1.6579764729550222
11.35 28178577788 1.6565294502410504
11.4 28175336968 1.6559248754514588
11.45 28172628624 1.6548922780434265
11.5 28170399184 1.6543463894302832
11.55 28168165300 1.6562760692795353
11.6 28165601800 1.6560474208959755
11.65 28162717472 1.6552110845952483
11.7 28160899632 1.6569177045932921
11.75 28158050160 1.6569390691359773
11.8 28155695084 1.6565086219478988
11.85 28153361748 1.6566602485655972
11.9 28151498172 1.6561519429774347
11.95 28149461448 1.6561228601368452
12.0 28147281116 1.655633366095882
12.05 28144856044 1.6555316213975717
