0.0 -262144000000 0.0
0.05 -247455665992 0.6753092342996503
0.1 -233484315360 0.9296780189608743
0.15 -220193595184 1.1104779655565815
0.2 -207551727480 1.2498400900272537
0.25 -195527817744 1.3636033116658672
0.3 -184092239832 1.4565704597197004
0.35 -173217566336 1.5351017061129304
0.4 -162875868120 1.6016051295533245
0.45 -153043863080 1.6590329170416707
0.5 -143696545528 1.7079433958275627
0.55 -134812282328 1.7504934789932494
0.6 -126368626080 1.788301919730052
0.65 -118345080008 1.81945847839625
0.7 -110722713712 1.8472646760784115
0.75 -103482485400 1.8718174370979175
0.8 -96605109256 1.891607864378088
0.85 -90073412192 1.9100286883503235
0.9 -83871442448 1.924701998417827
0.95 -77983037952 1.9372701287772736
1.0 -72392851944 1.9475096138193293
1.05 -67086502680 1.95702904112428
1.1 -62050003016 1.9658047349133854
1.15 -57269009704 1.971376933714273
1.2 -52731312064 1.9751190406775114
1.25 -48424899032 1.977489156855842
1.3 -44337483120 1.9805824535298437
1.35 -40456729136 1.9811529507889278
1.4 -36773024128 1.9817438708794124
1.45 -33276034040 1.9810517611547218
1.5 -29955289480 1.9803857886043514
1.55 -26802293336 1.9798399797146826
1.6 -23807026592 1.978140482810753
1.65 -20962481848 1.9759832997148021
1.7 -18260082280 1.9744171249239169
1.75 -15691524376 1.972028960351968
1.8 -13249360184 1.9705812541098244
1.85 -10927712864 1.969303194118659
1.9 -8719167608 1.965623904101438
1.95 -6617964504 1.9621540002764437
2.0 -4618306816 1.9589521846810665
2.05 -2715000448 1.9547662514901016
2.1 -901689656 1.9511376344217815
2.15 825276488 1.9489815400226334
2.2 2471862968 1.9463563712866307
2.25 4041922112 1.9418373357879393
2.3 5539224808 1.9400146172635817
2.35 6968607792 1.9361361259924574
2.4 8332876144 1.9323626043949096
2.45 9636154624 1.9315190794871286
2.5 10881746440 1.9286843947752876
2.55 12072564864 1.9248198690111555
2.6 13212109296 1.9234789447730762
2.65 14302334384 1.9200065022589017
2.7 15345815000 1.916360202592364
2.75 16346264928 1.9125224324437777
2.8 17304886640 1.9081715132075348
2.85 18223807112 1.905493901515219
2.9 19105697696 1.9014773072834572
2.95 19953305208 1.898501260183595
3.0 20766419944 1.8938200983304387
3.05 21547839352 1.8917061031063103
3.1 22299236296 1.8868271677870105
3.15 23021983776 1.8834764780898086
3.2 23718449824 1.879479882030232
3.25 24388893936 1.8767139692819705
3.3 25034887104 1.8742580070700101
3.35 25657483632 1.8715612387554605
3.4 26258424344 1.8702263105683234
3.45 26837899264 1.8670980553962182
3.5 27397625616 1.864497139052824
3.55 27938653792 1.8606568497714138
3.6 28460907736 1.8585024115112876
3.65 28966290328 1.8561760176556428
3.7 29454893152 1.8529952335251296
3.75 29927684856 1.850294708854521
3.8 30385600720 1.8460799348982575
3.85 30829063176 1.8437061516454285
3.9 31258641096 1.840883455354793
3.95 31675055512 1.8383219879691532
4.0 32079197848 1.8363921832729178
4.05 32471556368 1.8312400745259048
